CITY,Total Population,TOTAL POPULATION under 18,Total Population of 18+,%Total population 65-74,Total Civilian Non-institulionized Population,Renter Occupied Housing Units,Total Population Estimate,Average Household Size Renters,Median Rent for Occupied Housing Units,% of Owner Occupied Housing Units,Median Housing Cost,Total Male Population Estimate,Estimate of Foriegn -born Population,Estimate of ages above 25yrs with a high school degree,TOTAL POPULATION,%foriegn born,%workers taking taxi to work,Estimate of population >25 with a graduate degree,Estimate of voting age population,TOTAL POPULATION under 18,Total Population of 18+,%Total population 65-74,Estimate of ages above 25yrs with a high school degree,Total Civilian Non-institulionized Population,Per Capita Income ,Median Household Income,TOTAL CIVILIAN labor Force,% 16+ Yrs not in labor force,Percetage of Labor force with Public Health Insurance,Employed health insurance coverage ages 19-64,Percent of population Employed health insurance coverage ages 19-64,Estimate of Owner Occupied Housing Units with a Mortgage,Estimate of Owner Occupied Housing Units without a Mortgage,Total Population of 18+,%Total population 65-74,Total Population,Total Male Population Estimate,Estimate of Foriegn -born Population,Estimate of ages above 25yrs with a high school degree,%foriegn born,Estimate of population >25 with a graduate degree,Estimate of voting age population,Estimate of Male Citizen voting population ,Estimate of Total Households with comuters and Internet,"%homes using oil, Kerosene for heat energy",%homes using coal for heat energy,%homes with no heat,%homes using wood for heat energy,%homes using solar energy,%workers carpooling,% homes heating with coal,%homes heating with wood,%workers taking taxi to work,Estimate of Homes using Electric Heat,Estimate of homes using Gas
NAME,,DP05_0019E,DP05_0025E,DP05_0015PE,DP02_0070PE,DP04_0047E,DP05_0001E,DP04_0049E,DP04_0134E,DP04_0046PE,DP04_0089E,DP05_0002E,DP02_0103E,DP02_0061E,,DP02_0095PE,DP03_0021PE,DP02_0065E,DP05_0087E,DP05_0019E,DP05_0025E,DP05_0015PE,DP02_0061E,DP02_0070PE,DP03_0088E,DP03_0062E,DP03_0008PE,DP03_0007PE,DP03_0112PE,DP03_0107E,DP03_0107PE,DP04_0091E,DP04_0092E,DP05_0025E,DP05_0015PE,DP05_0001E,DP05_0002E,DP02_0103E,DP02_0061E,DP02_0095PE,DP02_0065E,DP05_0087E,DP05_0088E,DP02_0150PE,DP04_0066PE,DP04_0067E,DP04_0071PE,DP04_0068E,DP04_0069E,DP03_0020PE,DP04_0067PE,DP04_0068PE,DP03_0021PE,DP04_0065E,DP04_0063E
CATEGORY,Social,Social,Social,Social,Social,Social,Social,Social,Social,Social,Social,Social,Social,Social,Political,Social,Social,Social,Social,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Political,Political,Political,Political,Political,Political,Political,Political,Political,Political,Political,Envronmental,Environmental,Environmental,Environmental,Environmental,Environmental,Environmental,Environmental,Environmental,Environmental,Environmental
"Rocky Mount, NC Metro Area",1735437.3,526230,1735435,9.9,6.3,281018,2261665,2.13,923,68.9,217700,1114216,52239,81628,642.9,117918,0.9,347359,1681977,526230,1735435,9.9,81628,6.3,38671,70818,1166487,34.9,50.2,103396,10.2,412112,210115,1735435,9.9,2261665,1114216,52239,81628,117918,347359,1681977,817629,0.5,2.3,633,0.6,10315,762,6.5,0.1,0.1,0.9,359360,460861
"Rome, GA Metro Area",71837.4,18709,71837,11.9,7.3,8020,90546,2.02,730,77.4,124200,45562,,5610,235.9,753,0.1,9350,71753,18709,71837,11.9,5610,7.3,29127,51393,39410,46.6,38.9,4347,13,11923,15506,71837,11.9,90546,45562,,5610,753,9350,71753,35789,,0.4,224,0.1,1045,0,6,0.6,0.6,0.1,5999,26606
"Roseburg, OR Micro Area",241666.5,88198,241666,7.2,15.9,48208,329864,2.71,1017,60.3,210100,166709,6497,10685,7.2,18660,0.3,34637,233561,88198,241666,7.2,10685,15.9,27258,59255,133689,37.5,26.3,22068,18.3,45563,27697,241666,7.2,329864,166709,6497,10685,18660,34637,233561,119022,0.3,0.5,0,0.8,737,387,8.8,0,0,0.3,90745,22713
"Roswell, NM Micro Area",54721.1,14052,54714,14.5,8.7,9029,68766,2.25,1109,67.1,293600,34421,1247,3942,119.5,8139,2.4,7808,51381,14052,54714,14.5,3942,8.7,32903,61221,28405,48.8,51.5,6348,29.3,9707,8736,54714,14.5,68766,34421,1247,3942,8139,7808,51381,26215,0.4,7.1,105,0.5,3057,498,8.9,0.4,0.4,2.4,12009,1810
"Russellville, AR Micro Area",102505,27351,102504,10.7,8.2,14795,129855,2.37,852,70.5,213100,63795,514,7727,10.7,6319,0,10656,100434,27351,102504,10.7,7727,8.2,30289,56350,59709,43.2,29.9,4170,8.1,19969,15472,102504,10.7,129855,63795,514,7727,6319,10656,100434,49122,1,1,0,0.7,530,0,9.3,0,0,0,41333,5226
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",1643594.7,432068,1643594,11.6,6.3,306080,2075662,1.98,887,65.6,184500,1010293,35807,80440,711.6,121509,1.4,303162,1602642,432068,1643594,11.6,80440,6.3,37729,62315,1074365,36.5,46.1,121938,13.4,355375,228650,1643594,11.6,2075662,1010293,35807,80440,121509,303162,1602642,764600,0.6,0.7,700,0.8,4724,136,7.2,0.1,0.1,1.4,153944,688974
"Saginaw, MI Metro Area",138903,40887,138902,12.1,9.7,17842,179789,2.35,1176,73.7,444900,90011,332,7184,12.1,3780,1.1,22306,137839,40887,138902,12.1,7184,9.7,35728,67593,88517,38.3,55.4,8586,10.9,32899,17030,138902,12.1,179789,90011,332,7184,3780,22306,137839,67698,0.3,1,0,0.4,4132,0,5.8,0,0,1.1,21990,37850
"Salisbury, MD-DE Metro Area",214643,56383,214643,6.9,4.3,47443,271026,2.33,1036,52.5,245000,136194,11679,9643,6.9,29129,1.1,34023,197629,56383,214643,6.9,9643,4.3,29890,49927,133468,39.6,17.4,6193,5.3,28816,23658,214643,6.9,271026,136194,11679,9643,29129,34023,197629,96785,0.2,,,,,,8.1,,,1.1,,
"Salt Lake City, UT Metro Area",585698.1,177094,585698,8.7,14.7,96635,762792,2.31,1465,67.2,397900,387807,11243,14952,63.7,52695,0.2,126999,567652,177094,585698,8.7,14952,14.7,39422,79014,375515,32.7,45,48614,14.9,143193,54986,585698,8.7,762792,387807,11243,14952,52695,126999,567652,288503,0.8,0.1,55,0.3,2866,679,7.6,0,0,0.2,73792,201520
"San Angelo, TX Metro Area",169157.1,43639,169157,8.9,4.1,32669,212796,2.11,939,61.5,217900,103957,6261,4211,8.9,11879,0.7,34105,163939,43639,169157,8.9,4211,4.1,33909,61781,112792,34.6,13.7,6413,6.5,34151,18126,169157,8.9,212796,103957,6261,4211,11879,34105,163939,79004,0.3,0.1,0,0.5,1645,0,7.8,0,0,0.7,37480,38263
"San Antonio-New Braunfels, TX Metro Area",652445.3,183879,652445,9.9,9.4,101405,836324,2.26,986,69.7,185800,409237,14810,33806,9.9,43540,0.4,120236,632216,183879,652445,9.9,33806,9.4,32025,58213,418706,37.1,26.9,35334,10.1,145736,87172,652445,9.9,836324,409237,14810,33806,43540,120236,632216,302473,0.3,0.3,0,0.7,1499,186,8.2,0,0,0.4,243301,75078
"San Diego-Carlsbad, CA Metro Area",247442.1,79049,247442,9,13.6,56256,326491,2.35,899,55.8,171600,159586,4002,16974,9,13724,0.5,33873,241753,79049,247442,9,16974,13.6,27650,52802,134302,42,30.5,13729,11.9,44107,26884,247442,9,326491,159586,4002,16974,13724,33873,241753,117070,0.3,0.1,0,0.9,260,0,9,0,0,0.5,83167,36920
"Sandusky, OH Micro Area",62548.5,19927,62548,9.8,5.3,9291,82475,2.09,1015,71.4,191100,42755,4722,2520,9.8,8398,0.2,11013,56769,19927,62548,9.8,2520,5.3,38547,73564,44184,32.2,48.1,3450,9,15437,7790,62548,9.8,82475,42755,4722,2520,8398,11013,56769,27896,,0.5,0,0.5,366,61,9.2,0,0,0.2,13304,15882
"San Francisco-Oakland-Hayward, CA Metro Area",1648253.2,502765,1648252,8.8,6.2,328296,2151017,2.22,1078,61.7,254700,1066414,91005,70166,95.8,205552,0.9,354227,1561716,502765,1648252,8.8,70166,6.2,38693,71839,1142286,32.9,34.4,107550,10.8,365640,162257,1648252,8.8,2151017,1066414,91005,70166,205552,354227,1561716,762538,1.2,1.2,87,0.3,7304,89,6,0,0,0.9,240177,549400
"San Germ\u00E1n, PR Metro Area",126651.9,28620,126618,12,8.5,15888,155238,2.03,1119,72.9,304900,77019,1754,4358,241,5520,0.4,26179,124043,28620,126618,12,4358,8.5,40245,80918,84174,35.4,40.1,7026,9.9,27005,15840,126618,12,155238,77019,1754,4358,5520,26179,124043,61138,0.6,33.9,229,0.8,4500,0,9,0.4,0.4,0.4,7244,15298
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",93724,22802,93724,11.1,6.1,16004,116526,2.22,745,66.5,187700,57962,966,6382,11.1,3688,0,12419,91300,22802,93724,11.1,6382,6.1,28606,50660,59729,38.4,33.1,7707,15.1,15786,16026,93724,11.1,116526,57962,966,6382,3688,12419,91300,45196,0.3,,,,,,9.9,,,0,,
"San Juan-Carolina-Caguas, PR Metro Area",72954.7,19999,72949,12,7.8,10064,92948,1.96,815,74.5,123700,46582,650,3777,1143,2064,0,8608,71986,19999,72949,12,3777,7.8,34073,57378,44286,41.1,58.7,6281,16.8,14610,14826,72949,12,92948,46582,650,3777,2064,8608,71986,35593,0.7,5.7,1131,1,2780,18,7,2.9,2.9,0,5156,20246
"St. Cloud, MN Metro Area",318941,103837,318941,9.4,9.5,60137,422778,2.52,1105,60.7,168500,211374,11611,23659,9.4,34759,0.8,43586,299294,103837,318941,9.4,23659,9.5,29683,59853,198848,39.1,15.7,11343,6.5,49378,43604,318941,9.4,422778,211374,11611,23659,34759,43586,299294,148877,0.1,,,,,,8.2,,,0.8,,
"St. George, UT Metro Area",80974.4,15043,80974,11.1,6.4,18785,96017,2.11,1190,52.3,443100,48131,4248,1198,11.1,8650,1.5,15482,75700,15043,80974,11.1,1198,6.4,36512,64163,48072,41.6,47.1,4987,12,,,80974,11.1,96017,48131,4248,1198,8650,15482,75700,37818,1,0.4,0,1.4,1379,57,8.3,0,0,1.5,21438,15063
"St. Joseph, MO-KS Metro Area",229022.1,64302,229022,10.6,18.3,36247,293324,2.24,1336,69.4,314300,145758,5725,8829,10.6,21354,0.2,47120,220702,64302,229022,10.6,8829,18.3,40491,67029,134182,38.1,28.2,10602,9,49566,32625,229022,10.6,293324,145758,5725,8829,21354,47120,220702,110508,0.6,0.1,0,0.9,161,306,10.8,0,0,0.2,92156,21982
"St. Louis, MO-IL Metro Area",69810.4,19686,69810,11.4,7.1,8443,89496,2.59,799,76,165900,44331,,5451,11.4,1685,0,8895,68751,19686,69810,11.4,5451,7.1,28024,55517,43615,39.6,19.5,2282,5.8,,,69810,11.4,89496,44331,,5451,1685,8895,68751,33921,,0.4,0,1.3,494,0,13.5,0,0,0,26090,4415
"Salem, OH Micro Area",78052.9,16542,78044,12.1,6.8,12100,94586,1.87,644,69.8,149500,49288,713,4190,754.1,1808,0,7710,77049,16542,78044,12.1,4190,6.8,33219,51440,40352,49.3,62.4,5335,15.4,14725,13254,78044,12.1,94586,49288,713,4190,1808,7710,77049,40419,1.4,8.9,742,0.8,2795,0,8.1,1.9,1.9,0,13807,16881
"Salem, OR Metro Area",5791939.1,1967676,5791939,7.5,5.5,1139991,7759615,2.36,1304,59.8,294900,3838626,495150,325037,411.5,1480805,0.6,1255094,5007619,1967676,5791939,7.5,325037,5.5,39141,75975,4119731,31.5,16.2,187580,5.2,1079035,617866,5791939,7.5,7759615,3838626,495150,325037,1480805,1255094,5007619,2428095,0.3,0.1,404,0.5,3173,4728,8.6,0,0,0.6,1781390,974465
"Salinas, CA Metro Area",107595,35204,107595,8.8,4.6,15759,142799,2.66,803,68.8,162100,73385,1580,12089,8.8,20562,0,8118,95120,35204,107595,8.8,12089,4.6,24604,54289,68050,38.7,32.3,3810,6.7,17988,16833,107595,8.8,142799,73385,1580,12089,20562,8118,95120,46997,,,,,,,7.8,,,0,,
"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",56020,17075,56020,11.4,7.5,8856,73095,2.47,741,69.5,79700,36063,,3322,11.4,2223,0.9,5256,55723,17075,56020,11.4,3322,7.5,26667,49091,29822,48.6,58.4,4412,17.5,7894,12257,56020,11.4,73095,36063,,3322,2223,5256,55723,27925,0.3,0,0,0.5,543,14,6.2,0,0,0.9,10579,15267
"Santa Cruz-Watsonville, CA Metro Area",81896,20296,81891,13.2,9.3,13700,102187,2.3,781,68.1,120900,49046,,8017,13.2,1811,0.8,8077,80752,20296,81891,13.2,8017,9.3,26597,44787,44760,46.8,36,6057,16.1,13543,15711,81891,13.2,102187,49046,,8017,1811,8077,80752,38108,,5,0,0.5,782,35,6.3,0,0,0.8,28800,6739
"Santa Fe, NM Metro Area",188665,50629,188665,13.3,10.5,22725,239294,2.24,1096,75.9,255800,115696,3536,11552,13.3,7980,0.5,36525,185566,50629,188665,13.3,11552,10.5,35824,63866,113557,41.1,8,6237,6.3,41800,29580,188665,13.3,239294,115696,3536,11552,7980,36525,185566,90007,1,,,,,,7.4,,,0.5,,
"Santa Maria-Santa Barbara, CA Metro Area",294691.3,86756,294691,11.6,6.5,44602,381447,2.15,826,72,152000,188822,6478,13125,11.6,21209,0.5,48406,286251,86756,294691,11.6,13125,6.5,36081,61166,190135,37.4,54.4,20554,12.7,67182,47349,294691,11.6,381447,188822,6478,13125,21209,48406,286251,139369,0.5,0.3,0,0.7,340,169,7.1,0,0,0.5,29939,118468
"Santa Rosa, CA Metro Area",634822.5,178695,634821,11.1,8.8,115963,813516,2.16,861,65.7,169300,397647,15619,26052,11.1,40524,0.9,100278,619359,178695,634821,11.1,26052,8.8,34193,61986,405204,37.4,53.7,42279,12.3,140639,81903,634821,11.1,813516,397647,15619,26052,40524,100278,619359,296991,0.6,1.5,0,0.6,2395,87,7.7,0,0,0.9,104993,209671
"Savannah, GA Metro Area",120914,35844,120914,11,9.4,15139,156758,2.39,637,75.1,165800,76714,2912,8951,11,6459,0,16144,116804,35844,120914,11,8951,9.4,29872,57041,69149,44.9,16.4,3256,5.4,23808,21849,120914,11,156758,76714,2912,8951,6459,16144,116804,56920,,0,0,0.5,370,0,6.3,0,0,0,41529,13546
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",79641,22791,79641,12.5,7.9,13656,102432,2.04,719,68.9,110800,48916,,4108,113.5,2476,0.9,9198,78108,22791,79641,12.5,4108,7.9,30634,46807,46642,43.2,47.3,5396,14.7,14880,15378,79641,12.5,102432,48916,,4108,2476,9198,78108,36731,0.1,0,101,1.1,141,0,8.2,0.2,0.2,0.9,9374,31919
"Searcy, AR Micro Area",566074.2,119270,566074,15.2,10.1,72156,685344,2.36,1161,75.2,255900,334452,15090,26457,15.2,60651,0.3,91058,544019,119270,566074,15.2,26457,10.1,32610,59171,303042,47.7,35.4,26954,10.4,124531,94844,566074,15.2,685344,334452,15090,26457,60651,91058,544019,262620,0.5,0.2,0,1,254,1422,8.2,0,0,0.3,273178,10760
"Seattle-Tacoma-Bellevue, WA Metro Area",2334743.1,637824,2334743,8.8,6.3,413128,2972567,2.16,1605,65.3,519600,1496517,114112,91233,216.8,366701,1.7,623641,2162570,637824,2334743,8.8,91233,6.3,48530,90716,1718881,28.5,39.3,143823,9.6,570396,208593,2334743,8.8,2972567,1496517,114112,91233,366701,623641,2162570,1079123,0.6,0.1,208,0.5,4630,6913,6.6,0,0,1.7,347259,792554
"Sebastian-Vero Beach, FL Metro Area",541964.1,177182,541964,8.8,5.9,89238,719146,1.91,971,69.3,229900,358467,22713,16956,8.8,59444,0.3,125761,517273,177182,541964,8.8,16956,5.9,40035,74208,393756,29.3,43.8,39695,11.4,139448,62461,541964,8.8,719146,358467,22713,16956,59444,125761,517273,255242,0.7,0.1,0,0.4,991,72,8,0,0,0.3,84643,185617
"Sebring, FL Metro Area",3411986.3,953219,3411986,10.6,5.2,502775,4365205,2.2,1051,71.4,220900,2140353,144962,176425,235.6,435411,0.9,623487,3264202,953219,3411986,10.6,176425,5.2,37996,67153,2199434,37.6,49.5,240114,13,757825,498973,3411986,10.6,4365205,2140353,144962,176425,435411,623487,3264202,1575441,0.3,0.3,225,0.5,8445,596,6.8,0,0,0.9,198908,1482588
"Seneca, SC Micro Area",117539.1,34079,117539,11.7,10.4,19796,151618,2.45,775,67.6,150300,73247,520,9858,11.7,3096,0.1,14312,116246,34079,117539,11.7,9858,10.4,28885,47665,66294,44.8,25.7,4850,8.6,21536,19841,117539,11.7,151618,73247,520,9858,3096,14312,116246,54767,0.6,0.1,0,0.9,122,19,6.6,0,0,0.1,55887,3192
"Sevierville, TN Micro Area",141855.2,42303,141846,10.8,10.2,19266,184149,2.25,1180,72.5,269900,88846,3049,7941,314.8,13731,1,19139,137702,42303,141846,10.8,7941,10.2,30378,64308,82550,41.9,20.7,10235,14.4,31553,19348,141846,10.8,184149,88846,3049,7941,13731,19139,137702,65798,0.4,9.2,304,0.3,599,104,6.8,0.4,0.4,1,23922,29251
"Shawnee, OK Micro Area",65289.2,14832,65250,13,6.9,6458,80082,2.22,709,79.5,114800,42170,,3874,1739,1044,0.1,9373,64924,14832,65250,13,3874,6.9,29416,55193,34519,48.7,59.4,5761,19.6,10724,14388,65250,13,80082,42170,,3874,1044,9373,64924,34363,0.6,39.2,1726,0.5,2148,75,7.4,5.5,5.5,0.1,3015,9664
"Sheboygan, WI Metro Area",76350.5,22368,76350,11.1,6.3,10202,98718,1.79,863,74.8,200700,48759,787,2333,11.1,2619,0.7,15071,74647,22368,76350,11.1,2333,6.3,38746,75590,54227,32.1,58.6,4052,9,18874,11406,76350,11.1,98718,48759,787,2333,2619,15071,74647,37104,0.2,0.5,0,1.1,662,50,5.2,0,0,0.7,6654,28052
"Shelby, NC Micro Area",235482.8,56808,235477,12.5,7.6,32565,292285,1.84,873,73.9,191900,148427,2184,6621,12.5,6054,0.5,42104,232437,56808,235477,12.5,6621,7.6,35624,64960,144828,40,36.1,17709,14,55955,36476,235477,12.5,292285,148427,2184,6621,6054,42104,232437,117049,0.4,5.8,0,1.1,4651,7,7.1,0,0,0.5,23961,60582
"Shelton, WA Micro Area",525073.8,128939,525073,10.6,5.6,98125,654012,2.15,1147,62.8,314600,315071,25492,20502,10.6,77011,1.3,121110,484285,128939,525073,10.6,20502,5.6,42492,71601,333478,38.2,15.5,14285,4.9,109224,56647,525073,10.6,654012,315071,25492,20502,77011,121110,484285,226971,0.8,0.8,0,0.4,3091,46,6.9,0,0,1.3,154481,84702
"Sherman-Denison, TX Metro Area",136467.3,32830,136443,11.8,8.5,12200,169273,1.98,1103,81.5,220900,86190,2950,7061,610.8,16438,1.8,23479,130868,32830,136443,11.8,7061,8.5,34000,78575,87060,38.2,49.8,8825,12.1,34800,18907,136443,11.8,169273,86190,2950,7061,16438,23479,130868,64983,0.3,24.3,599,0.1,2348,0,9.2,0.9,0.9,1.8,29723,6937
"Show Low, AZ Micro Area",137403.8,35917,137400,11.1,7,22548,173317,2.13,861,67.8,223000,87912,350,3552,11.1,4733,0.4,23821,135918,35917,137400,11.1,3552,7,33677,61684,92071,34.8,32.1,9719,11.9,26683,20813,137400,11.1,173317,87912,350,3552,4733,23821,135918,68626,0.9,3.8,0,0.3,2574,217,8.1,0,0,0.4,15789,36606
"Shreveport-Bossier City, LA Metro Area",128928,50923,128928,8.3,3.6,20205,179851,3.55,913,57.8,249800,93348,10475,13626,8.3,52600,1.1,10494,104223,50923,128928,8.3,13626,3.6,19952,51809,69331,47.5,58.1,17381,31.3,17017,10627,128928,8.3,179851,93348,10475,13626,52600,10494,104223,55711,,,,,,,5.3,,,1.1,,
"Sierra Vista-Douglas, AZ Metro Area",116625.4,40693,116625,9.6,15.5,21463,157318,2.42,820,63.1,183100,79324,2249,6916,9.6,4946,0.2,14139,114560,40693,116625,9.6,6916,15.5,29452,60025,69550,37.7,40.5,11814,19.7,21842,14905,116625,9.6,157318,79324,2249,6916,4946,14139,114560,57900,0.7,0.4,0,0.5,763,0,9.6,0,0,0.2,41645,11420
"Sioux City, IA-NE-SD Metro Area",150372,56549,150372,9.1,5,17844,206921,2.97,903,74.1,177500,101915,4322,10101,9.1,17966,0.2,18880,142085,56549,150372,9.1,10101,5,27862,60143,98699,37,15.9,7821,9.2,31079,20092,150372,9.1,206921,101915,4322,10101,17966,18880,142085,70061,0.3,0,0,0.4,663,106,13.8,0,0,0.2,10010,55776
"Sioux Falls, SD Metro Area",66023.5,17026,66019,11.6,8.7,11324,83045,1.73,873,68,128600,41819,,4880,332.6,2572,0,8974,64867,17026,66019,11.6,4880,8.7,31874,60219,36796,45.9,33.3,4512,14.3,12944,11139,66019,11.6,83045,41819,,4880,2572,8974,64867,32347,0.7,4.5,321,0.7,904,17,8.3,0.9,0.9,0,6531,22792
"Somerset, PA Micro Area",641622.1,230105,641622,7.5,7.8,103938,871727,2.61,905,65.3,148000,434447,40974,44508,46.5,200878,0.9,98602,546339,230105,641622,7.5,44508,7.8,24274,51002,399682,37.3,19.4,28450,8.4,107176,88063,641622,7.5,871727,434447,40974,44508,200878,98602,546339,274786,0.3,0.1,39,0.3,434,2051,9.8,0,0,0.9,82167,204835
"South Bend-Mishawaka, IN-MI Metro Area",46007,15919,46007,10.2,10,7478,61926,2.41,841,67.5,143700,31435,385,2864,10.2,3051,0,6490,44500,15919,46007,10.2,2864,10,28804,60721,28525,37.3,12.2,2144,9.1,8683,6855,46007,10.2,61926,31435,385,2864,3051,6490,44500,22219,,,,,,,12.9,,,0,,
"Spartanburg, SC Metro Area",212507.2,56507,212504,11.8,7,35864,269011,2.1,784,67.6,151500,132693,4502,8574,85.8,12832,1.1,35651,208992,56507,212504,11.8,8574,7,30715,56851,129464,40.9,54,16257,14.9,41458,33239,212504,11.8,269011,132693,4502,8574,12832,35651,208992,103442,0.6,3.2,74,0.6,1873,0,7.4,0.1,0.1,1.1,14254,82669
"Springfield, IL Metro Area",314540.3,68649,314540,12.8,7.8,62640,383189,2.22,1131,60.9,365700,188797,6260,13729,12.8,21463,1,52432,304697,68649,314540,12.8,13729,7.8,35611,61712,192989,40.2,52.9,28911,18,61689,35829,314540,12.8,383189,188797,6260,13729,21463,52432,304697,148694,0.9,0.3,0,0.3,7673,87,7.9,0,0,1,119144,29133
"Springfield, MA Metro Area",110433.1,25878,110432,12.9,5.5,23347,136310,2.3,1191,57.7,374500,67427,1572,4360,12.9,8850,0.5,19594,106466,25878,110432,12.9,4360,5.5,31603,54752,63811,43.4,67.1,16669,30.7,18214,13623,110432,12.9,136310,67427,1572,4360,8850,19594,106466,52743,0.6,1.1,0,0.1,8050,304,8.9,0,0,0.5,10378,31773
"Springfield, MO Metro Area",243895.2,70051,243895,11.4,6.6,41441,313946,1.93,838,68.8,168100,154388,1871,10357,19.4,6316,0.4,37685,240841,70051,243895,11.4,10357,6.6,33723,59153,159951,36.6,38,16119,11.5,56498,35003,243895,11.4,313946,154388,1871,10357,6316,37685,240841,116866,0.3,0.2,8,0.3,865,108,6.6,0,0,0.4,49959,77763
"Springfield, OH Metro Area",73181.1,22476,73117,8.5,11.3,15119,95593,2.12,1228,58.5,265900,52000,1997,1706,295.5,6403,0.6,14781,70845,22476,73117,8.5,1706,11.3,37885,72149,41261,32.9,30.5,4216,11.6,,,73117,8.5,95593,52000,1997,1706,6403,14781,70845,38853,0.9,64.1,287,1.8,1478,0,11.4,0.8,0.8,0.6,4756,3687
"State College, PA Metro Area",193598.2,58539,193597,8,5.4,49360,252136,1.81,811,55.1,246800,126756,10099,4292,14,17262,0.5,47385,185450,58539,193597,8,4292,5.4,39489,66216,146605,25.9,33,10417,8.1,38534,22103,193597,8,252136,126756,10099,4292,17262,47385,185450,92827,0.4,1.2,6,1.2,120,0,6.9,0,0,0.5,53053,45568
"Statesboro, GA Micro Area",52865.4,14397,52865,9.8,4.1,5174,67262,2.33,1048,78.2,270700,34848,2777,1833,9.8,5296,0.5,7634,49777,14397,52865,9.8,1833,4.1,34543,67267,35631,35.1,53.2,4352,14,12281,6324,52865,9.8,67262,34848,2777,1833,5296,7634,49777,25579,0.3,0.4,0,0.7,219,11,8.5,0,0,0.5,4750,15389
"Staunton-Waynesboro, VA Metro Area",53210,14331,53210,10.5,9,8505,67541,2.4,692,66,147100,34653,,4456,10.5,1169,0,4572,52880,14331,53210,10.5,4456,9,24940,47682,28275,48.6,28.6,1915,7.6,,,53210,10.5,67541,34653,,4456,1169,4572,52880,28302,,0,0,1,938,272,4.7,0,0,0,17535,5046
"Stevens Point, WI Micro Area",90231.2,30762,90231,10.2,5.3,11783,120993,2.96,827,71.2,154700,60039,,9120,88.2,4644,0.2,7495,87310,30762,90231,10.2,9120,5.3,23466,47819,48603,48.4,80.9,10420,25.4,11118,17943,90231,10.2,120993,60039,,9120,4644,7495,87310,42746,0.4,0.2,78,1.1,6218,39,7.5,0.2,0.2,0.2,3657,24554
"Stillwater, OK Micro Area",391331.3,133257,391331,8,16.9,84942,524588,2.43,1036,57.1,169900,259450,9919,16787,8,32648,0.3,56733,377447,133257,391331,8,16787,16.9,27416,55027,213427,36.9,39.8,31326,17.4,75436,37684,391331,8,524588,259450,9919,16787,32648,56733,377447,186786,0.3,0.3,0,1.1,557,335,7.7,0,0,0.3,157827,26629
"Stockton-Lodi, CA Metro Area",420156,138351,420156,7.9,7.1,72295,558507,2.47,981,65,242400,279228,19741,17299,7.9,59842,0.2,76922,381691,138351,420156,7.9,17299,7.1,35574,71767,286885,34.2,31,27195,10.4,85545,48872,420156,7.9,558507,279228,19741,17299,59842,76922,381691,188331,0.4,0,0,0.3,6295,89,8.2,0,0,0.2,91937,94291
"Sumter, SC Metro Area",58580.3,16076,58580,11.4,7.7,8280,74656,1.87,835,74.1,168700,36959,,2135,11.4,2790,0,9575,57871,16076,58580,11.4,2135,7.7,36954,64024,39377,34.6,30.8,2968,8.7,,,58580,11.4,74656,36959,,2135,2790,9575,57871,28659,0.3,0.3,0,0.2,486,0,9.8,0,0,0,7305,18951
"Sunbury, PA Micro Area",115995,29057,115995,9.4,5.7,22871,145052,2.1,1306,58.5,393900,71084,2212,4925,9.4,7282,1.2,21278,111729,29057,115995,9.4,4925,5.7,33354,64533,74167,37.6,30.3,8423,13.7,16692,15582,115995,9.4,145052,71084,2212,4925,7282,21278,111729,54953,0.4,0,0,0.1,7070,165,11.5,0,0,1.2,14578,27990
"Spokane-Spokane Valley, WA Metro Area",313912.3,90296,313912,11.2,6.7,49128,404208,2.07,870,70.7,157400,196043,4972,18082,11.2,12107,0.9,41976,310292,90296,313912,11.2,18082,6.7,30012,52025,188054,42.1,63.4,31742,20.4,67456,51311,313912,11.2,404208,196043,4972,18082,12107,41976,310292,148060,0.5,0.3,0,0.6,1109,0,7.9,0,0,0.9,22395,135384
"Syracuse, NY Metro Area",153324.4,45936,153323,11.7,5.8,24670,199259,2.38,795,68.3,135700,92830,903,12228,11.7,3401,0,18019,151661,45936,153323,11.7,12228,5.8,29017,49724,86739,45.2,23.6,8511,11.4,25460,27788,153323,11.7,199259,92830,903,12228,3401,18019,151661,69574,0.1,1.4,0,0.4,186,216,6.4,0,0,0,67094,6622
"Talladega-Sylacauga, AL Micro Area",120615.3,30902,120615,11.8,7.1,17287,151517,2.12,755,71.9,156200,72395,742,7838,11.8,3133,0.1,17069,118849,30902,120615,11.8,7838,7.1,29000,51639,70955,42.5,17.6,3174,5,20772,23433,120615,11.8,151517,72395,742,7838,3133,17069,118849,56283,0.6,0.3,0,0.9,537,0,11.5,0,0,0.1,39608,16704
